Country,Region,Province,Season,Date_ISO,Date,Meet,Venue,Event,Distance,Stroke,Rank,Canonical_Swimmer,Swimmer,Match_Score,Manual_Match,Club,Time,Time_Seconds,FINA_Points,Source_URL,Source_File
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,37,"MARTINEZ CUSI, Carlos Andree",,,,Club Natacion Barracudas Torrent,00:47.29,47.29,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,11,"MARTINEZ VILANOVA, Hugo",,,,Club Natacion Barracudas Torrent,00:33.69,33.69,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,31,"MARTINEZ VILANOVA, Hugo",,,,Club Natacion Barracudas Torrent,00:40.62,40.62,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,17,"MEDINA CAMPS, Jose",,,,C.N. Trencaones Alzira,00:36.77,36.77,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,5,"MOELK, Sheldon",,,,C.N.E. Gandia,00:33.68,33.68,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,39,"NIÑO FLECHAS, Lucio Stefano",,,,Club Natacion Barracudas Torrent,00:47.56,47.56,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,6,"OLTRA RUBIO, Cesar",,,,C.N. Trencaones Alzira,00:34.57,34.57,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,21,"PENADES GASKELL, Ethan",,,,C.N. Xativa,00:39.57,39.57,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,32,"PIZZORNO CAÑIZALES, Lucas",,,,C.N. Ferca-San Jose,00:41.13,41.13,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,10,"RABADAN TAMARIT, Blasco",,,,C.N. Valencia Masters Sedavi,00:35.78,35.78,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,14,"RAMIREZ MUÑOZ, Joel",,,,C.N. Neptuno-L´alcudia,00:36.29,36.29,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,14,"ROMERO ALBERO, Xavier",,,,C. Sirenas Catarroja,00:34.55,34.55,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,30,"RUBIALES PEDRON, Martin",,,,C.N. Xirivella,00:40.50,40.5,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,12,"RUIZ TAMARIT, Ferran",,,,C.N. Sueca,00:36.00,36.0,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,19,"SANCHEZ CORREOSO, Noel",,,,C. Sirenas Catarroja,00:35.19,35.19,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,25,"SANTARREMIGIA ALCOVER, Hector",,,,C.N. Neptuno-L´alcudia,00:47.65,47.65,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,41,"SHEN, Ying",,,,C.N. Moncada,00:48.12,48.12,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,18,"SILLAS IZQUIERDO, Jose Luis",,,,C.N. Piscis-Mislata,00:35.07,35.07,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,22,"SILVESTRE HERVAS, Leo",,,,C.N. Sueca,00:40.24,40.24,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,26,"VALLES PELLO, Asier",,,,C.N. Xativa,00:52.82,52.82,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Xirivella,50m Libre,,Freestyle,40,"WANLT, Peiyuan",,,,C.N. Ferca-San Jose,00:47.86,47.86,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf,2025-2026_VLC_ControllibreAlevinInvierno_Xirivella.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,50m Libre,,Freestyle,13,"ZARAZAGA PORTUGUEZ, Tomas",,,,C.N.E. Gandia,00:36.07,36.07,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,800m Libre,,Freestyle,6,"BARBERA GARCIA, Joan",,,,C.N. La Costera,12:45.65,765.65,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,800m Libre,,Freestyle,4,"CAMBRA GRAMAGE, Carles",,,,C.N. Xativa,12:29.19,749.19,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,800m Libre,,Freestyle,2,"CORDOBA BERNABEU, Ruben",,,,C.N. La Costera,12:07.78,727.78,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,800m Libre,,Freestyle,7,"ORTEGA MOMPO, Julen",,,,C.N. La Costera,12:52.57,772.57,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,800m Libre,,Freestyle,5,"PLA MOLLA, Benjamin",,,,C.N. La Costera,12:33.61,753.61,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-11,11/01/2026,Control Libre Alevín Invierno,Alzira,800m Libre,,Freestyle,1,"SENDRA IZQUIERDO, Mario",,,,C.N. Xativa,11:48.53,708.53,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf,1653_2026_VALENCIA_ALZIRA_ALEVIN1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,100m Mariposa,,Butterfly,6,"ALIAGA SEVILLA, Pablo",,,,C.N. Piscis-Mislata,01:32.66,92.66,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,100m Mariposa,,Butterfly,7,"DAUDEN CLAVER, Marcos",,,,C.N. Quart De Poblet,01:33.78,93.78,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,100m Mariposa,,Butterfly,5,"FLOX VOLOHOVA, Erik",,,,C.N.A Morvedre,01:29.99,89.99,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,100m Mariposa,,Butterfly,4,"MEDINA CAMPS, Jose",,,,C.N. Trencaones Alzira,01:31.21,91.21,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,100m Mariposa,,Butterfly,8,"MOSHNIN LISTOV, Mark",,,,C.N. Ferca-San Jose,01:36.07,96.07,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,100m Mariposa,,Butterfly,5,"RAMIREZ MUÑOZ, Joel",,,,C.N. Neptuno-L´alcudia,01:34.29,94.29,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,100m Mariposa,,Butterfly,9,"VIVO BORONAT, Nicolas",,,,C.N. Ferca-San Jose,01:48.01,108.01,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,9,"BALLESTER SANJAIME, Edu",,,,C.N. Moncada,03:14.79,194.79,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,2,"BEFERULL POMBO, Pepe",,,,C.N. Neptuno-L´alcudia,02:46.16,166.16,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,12,"BELDA MICO, Julen",,,,C.N. Xativa,03:24.63,204.63,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,6,"CAMBRA GRAMAGE, Carles",,,,C.N. Xativa,03:07.15,187.15,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Espalda,,Backstroke,2,"CZAJKA, Czarek",,,,C.N. Delfin,02:49.49,169.49,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,7,"DIETRICH, Franco",,,,C.N.E. Gandia,03:10.18,190.18,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,10,"ESPEJO SUBSIERRA, Marcos",,,,C. Valenciano,03:15.47,195.47,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Espalda,,Backstroke,8,"MARTINEZ VILANOVA, Hugo",,,,Club Natacion Barracudas Torrent,03:17.12,197.12,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,11,"OLTRA RUBIO, Cesar",,,,C.N. Trencaones Alzira,03:16.70,196.7,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,8,"ORTEGA MOMPO, Julen",,,,C.N. La Costera,03:13.35,193.35,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Espalda,,Backstroke,3,"RABADAN TAMARIT, Blasco",,,,C.N. Valencia Masters Sedavi,03:00.22,180.22,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,13,"SHEN, Ying",,,,C.N. Moncada,04:06.85,246.85,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,1,"SIMEONOV, Jack Hristov",,,,Club Deportivo Caxton College,02:40.49,160.49,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Espalda,,Backstroke,9,"VOZNIAK, Arsen",,,,C.N. Ferca-San Jose,03:44.06,224.06,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Espalda,,Backstroke,3,"ZARAZAGA PORTUGUEZ, Tomas",,,,C.N.E. Gandia,03:00.16,180.16,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Estilos,,Medley,6,"ALIAGA SEVILLA, Pablo",,,,C.N. Piscis-Mislata,03:10.64,190.64,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Estilos,,Medley,10,"ARTECHE RUBIO, Axel",,,,C.N. Xativa,03:29.65,209.65,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Estilos,,Medley,7,"BARBERA GARCIA, Joan",,,,C.N. La Costera,03:08.46,188.46,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Estilos,,Medley,14,"BASTIDA ZOLA, Antonio",,,,C.N. Delfin,03:34.34,214.34,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Estilos,,Medley,11,"BELDA MICO, Julen",,,,C.N. Xativa,03:30.62,210.62,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Estilos,,Medley,15,"CARBONE, Aldo",,,,C.N.A Morvedre,04:12.30,252.3,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Estilos,,Medley,6,"CORDOBA BERNABEU, Ruben",,,,C.N. La Costera,03:07.64,187.64,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Estilos,,Medley,3,"FLOX VOLOHOVA, Erik",,,,C.N.A Morvedre,03:02.69,182.69,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Estilos,,Medley,12,"IANSON, Fedor",,,,C.N. Ferca-San Jose,03:32.12,212.12,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Estilos,,Medley,8,"MEDINA GINER, Javier",,,,C.N. Piscis-Mislata,03:20.24,200.24,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Estilos,,Medley,9,"MOELK, Sheldon",,,,C.N.E. Gandia,03:09.85,189.85,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Estilos,,Medley,3,"PEDRO SALVADOR, Xavi",,,,C. Valenciano,02:46.81,166.81,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Estilos,,Medley,5,"PINILLA CORDIDO, Miguel Enrique",,,,C.N. Ferca-San Jose,03:10.03,190.03,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Estilos,,Medley,10,"PIZZORNO CAÑIZALES, Lucas",,,,C.N. Ferca-San Jose,03:27.78,207.78,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,200m Estilos,,Medley,8,"PLA MOLLA, Benjamin",,,,C.N. La Costera,03:09.07,189.07,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Benimamet,200m Estilos,,Medley,9,"ROMERO ALBERO, Xavier",,,,C. Sirenas Catarroja,03:24.82,204.82,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf,2026_VAL_FASEPROVINCIALALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2026-01-31,31/01/2026,Fase Provincial Alevín,Gandia,400m Libre,,Freestyle,1,"ALBERT BAUTISTA, Alvaro",,,,C. Valenciano,05:09.55,309.55,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2006_vlc_Fase%20provincial_Gandia.pdf,2006_vlc_Fase_provincial_Gandia.pdf
